68 000 DH,Année-Modèle:2001,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Casablanca
89 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 5,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tétouan
179 000 DH,Année-Modèle:2015,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:ix 35,Puissance fiscale:-,-,"Type:Voitures, Offre", Fès
420 000 DH,Année-Modèle:2014,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Audi,Modèle:Q5,Puissance fiscale:8 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
270 000 DH,Année-Modèle:2015,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe A,Puissance fiscale:7 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
88 000 DH,Année-Modèle:2007,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 5,Puissance fiscale:-,Secteur:el_houda,"Type:Voitures, Offre", Agadir,Numéro vérifié 
47 000 DH,Année-Modèle:1996,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 3,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Béni Mellal
79 000 DH,Année-Modèle:2007,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C4,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
118 000 DH,Année-Modèle:2012,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", El Jadida,Numéro vérifié 
105 000 DH,Année-Modèle:2011,Kilométrage:60 000 - 64 999,Type de carburant:Essence,Marque:Renault,Modèle:Laguna,Puissance fiscale:-,Secteur:californie,"Type:Voitures, Offre", Casablanca
48 000 DH,Année-Modèle:2006,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Deroua
80 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Honda,Modèle:Accord,Puissance fiscale:9 CV,Secteur:2_mars,"Type:Voitures, Offre", Casablanca,Numéro vérifié 

168 000 DH,Année-Modèle:2016,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Oujda,Numéro vérifié 
40 000 DH,Année-Modèle:1994,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:306,Puissance fiscale:-,-,"Type:Voitures, Offre", Khénifra
45 000 DH,Année-Modèle:2002,Kilométrage:30 000 - 34 999,Type de carburant:Essence,Marque:Renault,Modèle:Laguna,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Salé
200 000 DH,Année-Modèle:2011,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Audi,Modèle:Q7,Puissance fiscale:12 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
42 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
58 000 DH,Année-Modèle:2003,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:406,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Chefchaouen,Numéro vérifié 
101 000 DH,Année-Modèle:2014,Kilométrage:60 000 - 64 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
69 000 DH,Année-Modèle:2012,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Meknès
195 000 DH,Année-Modèle:2016,Kilométrage:40 000 - 44 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:ix 35,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
95 000 DH,Année-Modèle:2015,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:6 CV,Secteur:hassan,"Type:Voitures, Offre", Rabat
26 000 DH,Année-Modèle:1984,Kilométrage:350 000 - 399 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:504,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Skhirat
22 000 DH,Année-Modèle:1998,Kilométrage:75 000 - 79 999,Type de carburant:Essence,Marque:Honda,Modèle:Civic,Puissance fiscale:9 CV,Secteur:quartier_de_locean,"Type:Voitures, Offre", Rabat
94 000 DH,Année-Modèle:2012,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:6 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
25 000 DH,Année-Modèle:2004,Kilométrage:Plus de 500 000,Type de carburant:Diesel,Marque:Renault,Modèle:EXPRESS,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Ketama
140 000 DH,Année-Modèle:2012,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Alfa Romeo,Modèle:33,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
55 000 DH,Année-Modèle:2009,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Kia,Modèle:Picanto,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
103 000 DH,Année-Modèle:2014,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Accent,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
100 000 DH,Année-Modèle:2014,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:-,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
22 000 DH,Année-Modèle:1994,Kilométrage:90 000 - 94 999,Type de carburant:Essence,Marque:Renault,Modèle:R21,Puissance fiscale:-,-,"Type:Voitures, Offre", Oujda
79 000 DH,Année-Modèle:2006,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
87 000 DH,Année-Modèle:2014,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Autres,Modèle:Autres,Puissance fiscale:6 CV,Secteur:marchan,"Type:Voitures, Offre", Tanger
135 000 DH,Année-Modèle:2012,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
87 000 DH,Année-Modèle:2012,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès
40 000 DH,Année-Modèle:1992,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:309,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Taroudant
85 000 DH,Année-Modèle:2011,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
38 000 DH,Année-Modèle:1989,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:7 CV,Secteur:narjis,"Type:Voitures, Offre", Fès
50 000 DH,Année-Modèle:2009,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Kia,Modèle:Picanto,Puissance fiscale:-,Secteur:sidi_maarouf,"Type:Voitures, Offre", Casablanca
98 000 DH,Année-Modèle:2013,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Accent,Puissance fiscale:6 CV,Secteur:hay_charaf,"Type:Voitures, Offre", Marrakech
34 000 DH,Année-Modèle:1999,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fquih Ben Saleh,Numéro vérifié 
49 000 DH,Année-Modèle:1994,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", El Borouj,Numéro vérifié 
265 000 DH,Année-Modèle:2013,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Land Rover,Modèle:Range Rover Sport,Puissance fiscale:12 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
45 000 DH,Année-Modèle:1996,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Audi,Modèle:A4,Puissance fiscale:-,Secteur:sidi_maarouf,"Type:Voitures, Offre", Casablanca
50 000 DH,Année-Modèle:2009,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:403,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
42 000 DH,Année-Modèle:1997,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:250,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
56 000 DH,Année-Modèle:2011,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Casablanca
400 000 DH,Année-Modèle:2014,Kilométrage:75 000 - 79 999,Type de carburant:Diesel,Marque:Audi,Modèle:Q5,Puissance fiscale:8 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
105 000 DH,Année-Modèle:2006,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,Secteur:centre_ville,"Type:Voitures, Offre", Agadir,Numéro vérifié 
85 000 DH,Année-Modèle:2007,Kilométrage:150 000 - 159 999,Type de carburant:Essence,Marque:Audi,Modèle:A3,Puissance fiscale:9 CV,Secteur:centre_ville,"Type:Voitures, Offre", Casablanca
90 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Honda,Modèle:Accord,Puissance fiscale:-,Secteur:sidi_maarouf,"Type:Voitures, Offre", Casablanca
77 000 DH,Année-Modèle:2014,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:301,Puissance fiscale:-,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
48 000 DH,Année-Modèle:1993,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:-,Secteur:sala_el_jadida,"Type:Voitures, Offre", Salé
87 000 DH,Année-Modèle:2009,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Audi,Modèle:A4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Safi,Numéro vérifié 
65 000 DH,Année-Modèle:2011,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:-,Secteur:ain_chock,"Type:Voitures, Offre", Casablanca
295 000 DH,Année-Modèle:2014,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Audi,Modèle:A3,Puissance fiscale:8 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
82 000 DH,Année-Modèle:2015,Kilométrage:60 000 - 64 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:208,Puissance fiscale:6 CV,Secteur:hassan,"Type:Voitures, Offre", Rabat,Numéro vérifié 
98 000 DH,Année-Modèle:2014,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
45 000 DH,Année-Modèle:1999,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Siena,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
42 000 DH,Année-Modèle:2002,Kilométrage:5 000 - 9 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
205 000 DH,Année-Modèle:2011,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:BMW,Modèle:X3,Puissance fiscale:8 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
70 000 DH,Année-Modèle:2010,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,Secteur:hay_charaf,"Type:Voitures, Offre", Marrakech
275 000 DH,Année-Modèle:2014,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Land Rover,Modèle:Range Rover Evoque,Puissance fiscale:-,-,"Type:Voitures, Offre", Safi
53 000 DH,Année-Modèle:1991,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:8 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
51 000 DH,Année-Modèle:2002,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
35 000 DH,Année-Modèle:1984,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Ouarzazate
255 000 DH,Année-Modèle:2016,Kilométrage:40 000 - 44 999,Type de carburant:Diesel,Marque:Toyota,Modèle:RAV 4,Puissance fiscale:9 CV,Secteur:bernoussi,"Type:Voitures, Offre", Casablanca
25 000 DH,Année-Modèle:1985,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Rabat
79 000 DH,Année-Modèle:2011,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
37 500 DH,Année-Modèle:1989,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Nador
78 000 DH,Année-Modèle:2015,Kilométrage:60 000 - 64 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:301,Puissance fiscale:6 CV,Secteur:hassan,"Type:Voitures, Offre", Rabat
63 000 DH,Année-Modèle:2006,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat
115 000 DH,Année-Modèle:2008,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
65 000 DH,Année-Modèle:2007,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
225 000 DH,Année-Modèle:2014,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:CC,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
135 000 DH,Année-Modèle:2014,Kilométrage:55 000 - 59 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Accent,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Casablanca
50 000 DH,Année-Modèle:2006,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Safi,Numéro vérifié 
90 000 DH,Année-Modèle:2006,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
18 000 DH,Année-Modèle:1988,Kilométrage:90 000 - 94 999,Type de carburant:Essence,Marque:Renault,Modèle:R4,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Tanger
180 000 DH,Année-Modèle:1995,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:210,Puissance fiscale:12 CV,-,"Type:Voitures, Offre", Berkane
53 000 DH,Année-Modèle:1990,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:190,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Rabat
625 000 DH,Année-Modèle:2019,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Alfa Romeo,Modèle:other,Puissance fiscale:9 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
131 000 DH,Année-Modèle:2018,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:208,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
128 000 DH,Année-Modèle:2014,Kilométrage:75 000 - 79 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Duster,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Casablanca
210 000 DH,Année-Modèle:2009,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe C,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
58 000 DH,Année-Modèle:2002,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
85 000 DH,Année-Modèle:2015,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,Secteur:hay_dakhla,"Type:Voitures, Offre", Agadir
50 000 DH,Année-Modèle:2008,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Fiat,Modèle:Panda,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat
195 000 DH,Année-Modèle:2017,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Opel,Modèle:Insignia,Puissance fiscale:-,Secteur:anfa,"Type:Voitures, Offre", Casablanca
168 000 DH,Année-Modèle:2014,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Honda,Modèle:CR-V,Puissance fiscale:5 CV,Secteur:autre_secteur,"Type:Voitures, Offre", Tanger
53 000 DH,Année-Modèle:2004,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Béni Mellal
35 000 DH,Année-Modèle:1986,Kilométrage:40 000 - 44 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Taza,Numéro vérifié 
48 000 DH,Année-Modèle:2008,Kilométrage:40 000 - 44 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Khouribga
11 000 DH,Année-Modèle:1980 ou plus ancien,Kilométrage:300 000 - 349 999,Type de carburant:Essence,Marque:Peugeot,Modèle:205,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Salé
170 000 DH,Année-Modèle:2017,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:-,-,"Type:Voitures, Offre", Safi
800 000 DH,Année-Modèle:2012,Kilométrage:65 000 - 69 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Agadir
98 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Caddy,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
56 000 DH,Année-Modèle:2011,Kilométrage:200 000 - 249 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 20,Puissance fiscale:7 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
75 000 DH,Année-Modèle:2011,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
131 000 DH,Année-Modèle:2018,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:208,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
95 000 DH,Année-Modèle:2016,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
59 000 DH,Année-Modèle:2014,Kilométrage:150 000 - 159 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
69 000 DH,Année-Modèle:2004,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:407,Puissance fiscale:-,Secteur:el_qaria,"Type:Voitures, Offre", Salé
34 000 DH,Année-Modèle:1987,Kilométrage:85 000 - 89 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 2,Puissance fiscale:7 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Settat
110 000 DH,Année-Modèle:2015,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:-,Secteur:hay_mohammadi,"Type:Voitures, Offre", Agadir
40 000 DH,Année-Modèle:1982,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:240,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Laâyoune,Numéro vérifié 
103 000 DH,Année-Modèle:2016,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:208,Puissance fiscale:6 CV,Secteur:la_gironde,"Type:Voitures, Offre", Casablanca
89 000 DH,Année-Modèle:2014,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:6 CV,Secteur:hay_salam,"Type:Voitures, Offre", Meknès,Numéro vérifié 
55 000 DH,Année-Modèle:2011,Kilométrage:100 000 - 109 999,Type de carburant:Essence,Marque:Hyundai,Modèle:i 10,Puissance fiscale:6 CV,Secteur:fes_medina,"Type:Voitures, Offre", Fès,Numéro vérifié 
92 000 DH,Année-Modèle:2012,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Chevrolet,Modèle:Cruze,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
135 000 DH,Année-Modèle:2013,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Opel,Modèle:Astra,Puissance fiscale:-,Secteur:souissi,"Type:Voitures, Offre", Rabat
95 000 DH,Année-Modèle:2014,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:-,Secteur:agdal,"Type:Voitures, Offre", Fès
46 000 DH,Année-Modèle:2001,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Citroen,Modèle:XSARA,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
83 000 DH,Année-Modèle:2015,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Doblo,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Casablanca
245 000 DH,Année-Modèle:2014,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Audi,Modèle:A5,Puissance fiscale:8 CV,Secteur:beausejour,"Type:Voitures, Offre", Casablanca
35 000 DH,Année-Modèle:1996,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Citroen,Modèle:C15,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Benslimane,Numéro vérifié 
32 000 DH,Année-Modèle:1992,Kilométrage:20 000 - 24 999,Type de carburant:Essence,Marque:Renault,Modèle:19,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Oujda,Numéro vérifié 
12 500 DH,Année-Modèle:1984,Kilométrage:35 000 - 39 999,Type de carburant:Essence,Marque:Peugeot,Modèle:205,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Fès
35 000 DH,Année-Modèle:1986,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:205,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Taza,Numéro vérifié 
53 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Laguna,Puissance fiscale:-,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
168 000 DH,Année-Modèle:2016,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:L200,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Sala Al-Jadida,Numéro vérifié 
100 000 DH,Année-Modèle:2008,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:mini,Modèle:cooper,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Nouaceur
87 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 5,Puissance fiscale:-,-,"Type:Voitures, Offre", Salé
40 000 DH,Année-Modèle:2007,Kilométrage:140 000 - 149 999,Type de carburant:Essence,Marque:Peugeot,Modèle:407,Puissance fiscale:-,Secteur:souissi,"Type:Voitures, Offre", Rabat
62 000 DH,Année-Modèle:2009,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:Partner,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Oujda
29 000 DH,Année-Modèle:1998,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Ssangyong,Modèle:Korando,Puissance fiscale:12 CV,Secteur:sidi_abbad,"Type:Voitures, Offre", Marrakech
79 000 DH,Année-Modèle:2013,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
30 000 DH,Année-Modèle:1998,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Siena,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
115 000 DH,Année-Modèle:2005,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
710 000 DH,Année-Modèle:2019,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Alfa Romeo,Modèle:Spider,Puissance fiscale:9 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
